"astro-ph/0009022","Kristen Menou","Kristen Menou (Princeton Univ.)","Viscosity Mechanisms in Accretion Disks","7 pages, 2 figures, accepted for publication in Science","Science 288, 2022 (2000)","10.1126/science.288.5473.2022",,"astro-ph",,"  The self-sustained turbulence which develops in magnetized accretion disks is
suppressed in the weakly-ionized, quiescent disks of close binary stars.
Because accretion still proceeds during quiescence, another viscosity mechanism
operates in these systems. An anticorrelation of the recurrence times of SU UMa
dwarf novae with their mass ratio supports spiral waves or shock-waves tidally
induced by the companion star as the main process responsible for accretion in
the quiescent disks. Other weakly-ionized gaseous disks in systems lacking a
massive companion have to rely on yet another transport mechanism or they could
be essentially passive.
","[{""version"":""v1"",""created"":""Fri, 1 Sep 2000 16:21:20 GMT""}]","2009-10-31"
"astro-ph/0009023","Vik Dhillon","V. S. Dhillon and C. A. Watson (University of Sheffield)","Imaging the secondary stars in cataclysmic variables","25 pages, 15 figures, to appear in the Proceedings of the
  Astro-tomography Workshop, Brussels, July 2000, eds. H. Boffin, D. Steeghs,
  Springer-Verlag Lecture Notes in Physics. A version with higher quality
  figures, is available at
  http://www.shef.ac.uk/~phys/people/vdhillon/papers/rochey.ps.gz",,,,"astro-ph",,"  The secondary, Roche-lobe filling stars in cataclysmic variables (CVs) are
key to our understanding of the origin, evolution and behaviour of this class
of interacting binary. We review the basic properties of the secondary stars in
CVs and the observational and analysis methods required to detect them. We then
describe the various astro-tomographic techniques which can be used to map the
surface intensity distribution of the secondary star, culminating in a detailed
explanation of Roche tomography. We conclude with a summary of the most
important results obtained to date and future prospects.
","[{""version"":""v1"",""created"":""Fri, 1 Sep 2000 16:56:43 GMT""}]","2007-05-23"
"astro-ph/0009024","Kirsten Kraiberg Knudsen","K.K. Knudsen, P.P. van der Werf and W. Jaffe (Leiden Observatory)","A Submillimeter Selected Quasar in the Field of Abell 478","4 pages, 3 figures, in ""Deep Millimeter Surveys: Implications for
  Galaxy Formation and Evolution"", ed. J. Lowenthal and D. Hughes, World
  Scientific Publishers",,"10.1142/9789812811738_0026",,"astro-ph",,"  We report the discovery of a z=2.83 quasar in the field of the cooling flow
galaxy cluster Abell 478. This quasar was first detected in a submm survey of
star forming galaxies at high redshifts, as the brightest source. We discuss
the optical spectrum and far-IR spectral energy distribution (SED) of this
object.
","[{""version"":""v1"",""created"":""Fri, 1 Sep 2000 17:26:53 GMT""}]","2017-08-23"
"astro-ph/0009025","Paul Vreeswijk","P.M. Vreeswijk, A. Fruchter, L. Kaper, E. Rol, T.J. Galama, J. van
  Paradijs, C. Kouveliotou, R.A.M.J. Wijers, E. Pian, E. Palazzi, N. Masetti,
  F. Frontera, S. Savaglio, K. Reinsch, F.V. Hessman, K. Beuermann, H. Nicklas,
  E.P.J. van den Heuvel","VLT spectroscopy of GRB 990510 and GRB 990712; probing the faint and
  bright end of the GRB host galaxy population","9 pages; accepted for publication in the Astrophysical Journal","ApJ, 546, 672 (2001)","10.1086/318308",,"astro-ph",,"  We present time-resolved optical spectroscopy of the afterglows of the
gamma-ray bursts GRB 990510 and GRB 990712. Through the identification of
several absorption lines in the first epoch GRB 990510 spectrum, we determine
the redshift for this burst at z >= 1.619. No clear emission lines are
detected. The strength of the MgI feature is indicative of a dense environment,
most likely the host galaxy of GRB 990510. Although the host is extremely faint
(V >~ 28), the GRB afterglow allows us to probe its interstellar medium and -
in principle - to measure its metallicity. The optical spectrum of GRB 990712
(whose host galaxy is the brightest of the known GRB hosts at cosmological
redshifts), shows clear features both in emission and absorption, at a redshift
of z = 0.4331 +/- 0.0004. On the basis of several line emission diagnostic
diagrams, we conclude that the host galaxy of GRB 990712 is most likely an HII
galaxy. We derive a unreddened [OII] star formation rate of 2.7 +/- 0.8
Msun/yr. Correcting for the measured extinction intrinsic to the host galaxy
(A(V) = \gpm{3.4}{2.4}{1.7}), this value increases to \gpm{35}{178}{25}
Msun/yr. The [OII] equivalent width, compared to that of field galaxies at z <=
1, also suggests that the host of GRB 990712 is vigorously forming stars. We
employ the oxygen and Hbeta emission-line intensities to estimate the global
oxygen abundance for the host of GRB 990712: log(O/H) = -3.7 +- 0.4, which is
slightly below the lowest metallicity one finds in nearby spiral galaxies. For
both GRBs we study the time evolution of the absorption lines, whose equivalent
width might be expected to change with time if the burst resides in a dense
compact medium. We find no evidence for a significant change in the MgII width.
","[{""version"":""v1"",""created"":""Fri, 1 Sep 2000 19:53:58 GMT""}]","2014-11-25"
"astro-ph/0009026","Shoko Sakai","Shoko Sakai (UCLA), Robert Kennicutt (Steward), Chris Moss (Liverpool)","A Deep, Wide-Field H-alpha Survey of Nearby Clusters of Galaxies","2 pages, 1 figure. To appear in ASP Conference Series, ""Galaxy Disks
  and Disk Galaxies"", J.G. Funes S.J. and E.M. Corsini, eds",,,,"astro-ph",,"  We present a progress report on an ongoing H-alpha imaging survey of nearby
clusters of galaxies. Four clusters have been surveyed to date: A1367, A1656,
A347 and A569. A preliminary comparison of H-alpha luminosity functions
obtained from our imaging survey with those from the prism survey reveals a
significant level of incompleteness in the latter. This in turn is due to a
combination of insensitivity to low-luminosity emission-line galaxies and to
brighter galaxies with weak extended H-alpha emission. The survey has also
revealed a unique population of clustered dwarf emission-line objects which may
be the results of recent tidal encounters between larger gas-rich galaxies.
","[{""version"":""v1"",""created"":""Fri, 1 Sep 2000 20:00:10 GMT""}]","2007-05-23"
"astro-ph/0009027","Schuyler D. Van Dyk","S.D. Van Dyk, C.Y. Peng, J.Y. King, A.V. Filippenko, R.R. Treffers,
  W.D. Li, M.W. Richmond","SN 1997bs in M66: Another Extragalactic Eta Carinae Analog?","15 pages, 8 figures, to appear in the PASP (2000 Dec issue)",,"10.1086/317727",,"astro-ph",,"  We report on SN 1997bs in NGC 3627 (M66), the first supernova discovered by
the Lick Observatory Supernova Search using the 0.75-m Katzman Automatic
Imaging Telescope (KAIT). Based on its early-time optical spectrum, SN 1997bs
was classified as Type IIn. However, from the BVRI light curves obtained by
KAIT early in the supernova's evolution, and F555W and F814W light curves
obtained from Hubble Space Telescope archival WFPC2 images at late times, we
question the identification of SN 1997bs as a bona fide supernova. We believe
that it is more likely a super-outburst of a very massive luminous blue
variable star, analogous to Eta Carinae, and similar to SN 1961V in NGC 1058
(Filippenko et al. 1995 [AJ, 110, 2261]) and SN 1954J (``Variable 12'') in NGC
2403 (Humphreys & Davidson 1994 [PASP, 106, 1025]). The progenitor may have
survived the outburst, since the SN is seen in early 1998 at m_F555W=23.4,
about 0.5 mag fainter than the progenitor identified by Van Dyk et al. (1999,
[AJ, 118, 2331]) in a pre-discovery image. Based on analysis of its environment
in the Hubble Space Telescope images, the progenitor was not in an H II region
or association of massive stars. The recent discovery of additional objects
with properties similar to those of SN 1997bs suggests that the heterogeneous
class of Type IIn supernovae consists in part of ``impostors.''
","[{""version"":""v1"",""created"":""Fri, 1 Sep 2000 21:29:58 GMT""}]","2009-10-31"
"astro-ph/0009028","Omar Lopez-Cruz","Omar Lopez-Cruz (1), Enrique Gaztanaga (1) ((1) INAOE-Tonantzintla)","Clusters of Galaxies at High Redshift: The LMT/GTM Perspective","8 pages, 4 figures, needs newpasp.sty. To be published in the
  proceedings of the conference ""Mapping the Hidden Universe"" held in
  Guanjuato, Mexico (February 23-29, 2000), R.C. Kraan-Korteweg, P.A. Henning,
  and H. Andernach, eds. ASP Conf. Ser",,,,"astro-ph",,"  The lack of reliable cluster samples at intermediate and high redshift has
motivated many optical/infrared and X-ray cluster searches. The motivation of
such searches is well justified: the abundance of massive collapsed regions
gives a direct constraint on Omega(matter). Alternatively, the
Sunyaev-Zeldovich effect (SZE) offers a robust method for the detection of
clusters which is, almost, independent of redshift. In this paper we comment on
the possibility of mapping the SZE at high resolution in the millimeter regime
using the Large Millimeter Telescope/Gran Telescopio Milimetrico (LMT/GTM) and
the bolometer array BOLOCAM. The construction of the LMT/GTM facility is
underway atop Cerro La Negra (latitude=18deg 59min; height=4600 m) in Mexico.
","[{""version"":""v1"",""created"":""Sat, 2 Sep 2000 11:50:01 GMT""}]","2007-05-23"
"astro-ph/0009029","Omar Lopez-Cruz","Omar Lopez-Cruz (1,2) ((1) INAOE-Tonantzintla, (2) Department of
  Astronomy, U of Toronto)","Photometric Properties of Low-Redshift Galaxy Clusters (LOCOS)","6 pages, 5 figures, uses rmaa.cls and rmaacite.sty. Invited Ph.D.
  Thesis presentation to appear in the proceedings of IX RRLA of the IAU/UAI
  held in Tonantzintla, Mexico (November 9-13, 1998), L. Aguilar & A.
  Carraminana, eds., Rev. Mex. A & A Serie Conferencias",,,,"astro-ph",,"  A comprehensive multicolor survey was undertaken to investigate global
optical properties of Abell clusters of galaxies. This survey was christened
the ""Low-Redshift Cluster Optical Survey"" (LOCOS). LOCOS was devised to search
for patterns of galaxy evolution induced by the environment. The generated data
base contains accurate deep CCD photometric measurements (Kron-Cousins R,,B and
I) for a sample of 46 low-redshift (0.04 <= z <= 0.18) Abell clusters. This is
one of the few large surveys that included the contribution due to dwarf
galaxies (about 5.5 mag deeper than the R characteristic magnitude (M*); Ho=50
km/s/Mpc, qo=0). Due to space restrictions only the main results concerning the
variations at the bright-end of the luminosity function (LF) are presented
here. Other results are presented elsewhere (Lopez-Cruz & Yee 2000a,b). We have
detected clear variations at both the bright end and the faint end of the LF.
The nature of the variations at the bright end revealed that poor cD clusters
have dimmer M*. We can explain these variations as a result of dynamical
friction. On the other hand, non-cD clusters seem to have unaffected LFs. A
third class termed as binary clusters seems to be a transition class that might
have resulted from cluster-cluster mergers.
","[{""version"":""v1"",""created"":""Sat, 2 Sep 2000 11:41:02 GMT""}]","2007-05-23"
"astro-ph/0009030","Omar Lopez-Cruz","Omar Lopez-Cruz (1), H.K.C. Yee (2) ((1) INAOE-Tonantzintla, (2)
  Department of Astronomy, U. of Toronto)","Dwarf Galaxies in Clusters: the Effects of a Violent Environment","4 pages, 2 figures. Published in the proceedings of the International
  Symposium on Astrophysics Research and Science Education, Castel Gandolfo,
  Italy, June 14-21, 1998. edited by C. Impey","O. Lopez-Cruz and H.K.C. Yee. 1999, in Symposium on Astrophys.
  Research and Sci. Edu., edited by C. Impey, (Vatican City: Libreria Editrice
  Vaticana) pp. 262-266",,,"astro-ph",,"  Recent observations suggest that dwarf galaxies pervade the universe, for
they have been encountered in large numbers in all the environments. However,
we present evidence that suggests dwarf galaxies may be subject to strong
dynamical processes in high density environments, the combined effects of
multiple encounters and the tidal effects due to the potential well of rich
clusters could result in the effective disruption of dwarf galaxies in the
clusters' central regions. Alternatively, the lack of dwarf galaxies in rich
environments has been interpreted in terms of a ""density-morphology relation"":
dwarf galaxies prefer low density environments (Phillipps et al. 1998). We
argue that such an explanation cannot account for the relationship between the
cD halo luminosity and the gas mass in the ICM, whereas the dwarf disruption
scenario proposed by Lopez-Cruz et al. (1997) addresses this naturally.
","[{""version"":""v1"",""created"":""Sat, 2 Sep 2000 11:27:37 GMT""}]","2007-05-23"
"cond-mat/0009016","Gernot Muenster","Gernot M\""unster (1) and Sergei B. Rutkevich (2) ((1) University of
  Muenster, (2) Institute of Physics of Solids & Semiconductors, Minsk)","Semiclassical calculation of the nucleation rate for first order phase
  transitions in the 2-dimensional phi^4-model beyond the thin wall
  approximation","13 pages, 3 Postscript figures, LaTeX2e, typos corrected, Poster
  presented at the ``XIII International Congress on Mathematical Physics'',
  July 17-22, 2000, London, UK",,,"MS-TPI-00-5","cond-mat.stat-mech",,"  In many systems in condensed matter physics and quantum field theory, first
order phase transitions are initiated by the nucleation of bubbles of the
stable phase. Traditionally, this process is described by the semiclassical
nucleation theory developed by Langer and, in the context of quantum field
theory, by Callan and Coleman. They have shown that the nucleation rate
$\Gamma$ can be written in the form of the Arrhenius law:
$\Gamma=\mathcal{A}e^{-\mathcal{H}_{c}}$. Here $\mathcal{H}_{c}$ is the energy
of the critical bubble, and the prefactor $\mathcal{A}$ can be expressed in
terms of the determinant of the operator of fluctuations near the critical
bubble state. It is not possible to find explicit expressions for the constants
$\mathcal{A}$ and $\mathcal{H}_{c}$ in the general case of a finite difference
$\eta$ between the energies of the stable and metastable vacua. For small
$\eta$, the constant $\mathcal{A}$ can be determined within the leading
approximation in $\eta$, which is an extension of the ``thin wall
approximation''. We have calculated the leading approximation of the prefactor
for the case of a model with a real-valued order parameter field in two
dimensions.
","[{""version"":""v1"",""created"":""Fri, 1 Sep 2000 16:55:18 GMT""},{""version"":""v2"",""created"":""Tue, 12 Sep 2000 18:22:56 GMT""}]","2007-05-23"
