"astro-ph/0003157","Felix Aharonian","S.V. Bogovalov, F.A. Aharonian","Very-high-energy gamma radiation associated with the unshocked wind of
  the Crab pulsar","11 pages, 11 figures, to appear in one of the April issues of MNRAS",,"10.1046/j.1365-8711.2000.03250.x",,"astro-ph",,"  We show that the relativistic wind in the Crab pulsar, which is commonly
thought to be invisible in the region upstream of the termination shock at R <
0.1 pc, in fact could be directly observed through its inverse Compton gamm-ray
emission. The search for such specific component of radiation in the gamma-ray
spectrum of the Crab can provide unique information about the unshocked pulsar
wind that is not accessible at other wavelengths.
","[{""version"":""v1"",""created"":""Sat, 11 Mar 2000 19:41:20 GMT""}]","2019-08-17"
"astro-ph/0003158","N. M. McClure-Griffiths","N. M. McClure-Griffiths (1), John M. Dickey (1), B. M. Gaensler (2),
  A. J. Green (3), R. F. Haynes (4), M. H. Wieringa (4) ((1) U of Minnesota,
  (2) MIT, (3) Sydney University, (4) ATNF)","Two Large HI Shells in the Outer Galaxy near l=279 degrees","21 pages, 14 jpeg figures, accepted for publication in AJ",,"10.1086/301413",,"astro-ph",,"  As part of a survey of HI 21-cm emission in the Southern Milky Way, we have
detected two large shells in the interstellar neutral hydrogen near l=279 deg.
The center velocities are +36 and +59 km/s, which puts the shells at kinematic
distances of 7 and 10 kpc. The larger shell is about 610 pc in diameter and
very empty, with density contrast of at least 15 between the middle and the
shell walls. It has expansion velocity of about 20 km/s and swept up mass of
several million solar masses. The energy indicated by the expansion may be as
high as 2.4 X 10^53 ergs. We estimate its age to be 15 to 20 million years. The
smaller shell has diameter of about 400 pc, expansion velocity about 10 km/s
and swept up mass of about 10^6 solar masses.
  Morphologically both regions appear to be shells, with high density regions
mostly surrounding the voids, although the first appears to have channels of
low density which connect with the halo above and below the HI layer. They lie
on the edge of the Carina arm, which suggests that they may be expanding
horizontally into the interarm region as well as vertically out of the disk. If
this interpretation is correct, this is the first detection of an HI chimney
which has blown out of both sides of the disk.
","[{""version"":""v1"",""created"":""Sat, 11 Mar 2000 18:25:56 GMT""}]","2009-10-31"
"astro-ph/0003159","Felix Aharonian","F.A. Aharonian","TeV Gamma Rays from BL Lac Objects due to Synchrotron Radiation of
  Extremely High Energy Protons","33 pages, 10 figures, slighly revised version to be published in New
  Astronomy","New Astron.5:377-395,2000","10.1016/S1384-1076(00)00039-7",,"astro-ph",,"  One of remarkable features of the gamma ray blazar Markarian 501 is the
reported shape of the TeV spectrum, which during strong flares of the source
remains essentially stable despite dramatic variations of the absolute
gamma-ray flux. I argue that this (to a large extent unexpected) behavior of
the source could be explained assuming that the TeV gamma-ray emission is a
result of synchrotron radiation of extremely high energy protons in highly
magnetized compact regions of the jet.
","[{""version"":""v1"",""created"":""Sat, 11 Mar 2000 19:26:08 GMT""},{""version"":""v2"",""created"":""Sat, 18 Nov 2000 17:53:06 GMT""}]","2010-04-06"
"astro-ph/0003160","Enrique Gaztanaga","Enrique Gaztanaga (INAOE)","Large Scale Structure in the weakly non-linear regime","Contribution to the conference ""Cosmic Evolution and Galaxy
  Formation: Structure, Interactions and Feedback"", Nov. 1999 (Puebla, Mexico),
  to be published in ASP. Conf. Series, Eds. J. Franco, E. Terlevich, O.
  Lopez-Cruz, I. Aretxaga",,,,"astro-ph",,"  Is gravitational growth responsible for the observed large scale structure in
the universe? Do we need non-gaussian initial conditions or non-gravitational
physics to explain the large scale features traced by galaxy surveys? I will
briefly revise the basic ideas of non-linear perturbation theory (PT) as a tool
to understand structure formation, in particular through the study of higher
order statistics, like the skewness and the 3-point function. Contrary to what
happens with the second order statistics (the variance or power-spectrum), this
test of gravitational instability is independent of the overall amplitude of
fluctuations and of cosmic evolution, so that it does not require comparing the
clustering at different redshifts. Predictions from weakly non-linear PT have
been compared with observations to place constraints on our assumptions about
structure formation, the initial conditions and how galaxies trace the mass.
","[{""version"":""v1"",""created"":""Sat, 11 Mar 2000 22:03:18 GMT""}]","2007-05-23"
"cond-mat/0003193","H. Rieger","F. Igloi and H. Rieger","Long range correlations in the non-equilibrium quantum relaxation of a
  spin chain","4 pages RevTeX, 2 eps-figures included","Phys. Rev. Lett. 85, 3233 (2000)","10.1103/PhysRevLett.85.3233",,"cond-mat.stat-mech",,"  We consider the non-stationary quantum relaxation of the Ising spin chain in
a transverse field of strength h. Starting from a homogeneously magnetized
initial state the system approaches a stationary state by a process possessing
quasi long range correlations in time and space, independent of the value of
$h$. In particular the system exhibits aging (or lack of time translational
invariance on intermediate time scales) although no indications of coarsening
are present.
","[{""version"":""v1"",""created"":""Sat, 11 Mar 2000 21:31:35 GMT""}]","2009-10-31"
"cond-mat/0003194","Bernd Rosenow","Bernd Rosenow and Stefan Scheidl","Chern-Simons Theory for Quantum Hall Stripes","7 pages, 4 figures, uses EuroPhys.sty and EuroMacro.tex (included),
  improved calculation of anisotropic pinning","Int. J. Mod. Phys. B 15, 1905 (2001)","10.1142/S0217979201004988",,"cond-mat.mes-hall",,"  We develop a Chern-Simons theory to describe a two-dimensional electron gas
in intermediate magnetic fields. Within this approach, inhomogeneous states
emerge in analogy to the intermediate state of a superconductor. At half
filling of the highest Landau level we find unidirectional charge-density-wave
(CDW) solutions. With a semiclassical calculation we give an intuitive
explanation of the change of CDW orientation in the presence of an in-plane
magnetic field. An anisotropy in the electron band mass is suggested as a
possible source of the reproducible orientation of the CDW.
","[{""version"":""v1"",""created"":""Sun, 12 Mar 2000 01:43:41 GMT""},{""version"":""v2"",""created"":""Mon, 12 Feb 2001 14:19:27 GMT""}]","2009-10-31"
"cond-mat/0003195","Todd M. Squires","Todd M. Squires and Michael P. Brenner","Like-charge attraction through hydrodynamic interaction","10 pages, 4 figures","Phys. Rev. Lett. 85, 4976-4979 (2000)","10.1103/PhysRevLett.85.4976",,"cond-mat.soft",,"  We demonstrate that the attractive interaction measured between like-charged
colloidal spheres near a wall can be accounted for by a nonequilibrium
hydrodynamic effect. We present both analytical results and Brownian dynamics
simulations which quantitatively capture the one-wall experiments of Larsen and
Grier (Nature 385, p. 230, 1997).
","[{""version"":""v1"",""created"":""Sun, 12 Mar 2000 05:37:10 GMT""}]","2009-10-31"
"cs/0003054","Adriana Iamnitchi","Adriana Iamnitchi and Ian Foster","A Problem-Specific Fault-Tolerance Mechanism for Asynchronous,
  Distributed Systems","17 pages, 6 figures",,,"TR-00-01, The University of Chicago","cs.DC",,"  The idle computers on a local area, campus area, or even wide area network
represent a significant computational resource---one that is, however, also
unreliable, heterogeneous, and opportunistic. This type of resource has been
used effectively for embarrassingly parallel problems but not for more tightly
coupled problems. We describe an algorithm that allows branch-and-bound
problems to be solved in such environments. In designing this algorithm, we
faced two challenges: (1) scalability, to effectively exploit the variably
sized pools of resources available, and (2) fault tolerance, to ensure the
reliability of services. We achieve scalability through a fully decentralized
algorithm, by using a membership protocol for managing dynamically available
resources. However, this fully decentralized design makes achieving reliability
even more challenging. We guarantee fault tolerance in the sense that the loss
of up to all but one resource will not affect the quality of the solution. For
propagating information efficiently, we use epidemic communication for both the
membership protocol and the fault-tolerance mechanism. We have developed a
simulation framework that allows us to evaluate design alternatives. Results
obtained in this framework suggest that our techniques can execute scalably and
reliably.
","[{""version"":""v1"",""created"":""Sun, 12 Mar 2000 00:19:24 GMT""}]","2007-05-23"
"gr-qc/0003045","Farhad Darabi","F. Darabi, P. S. Wesson","Gravitational conformal invariance and coupling constants in
  Kaluza-Klein theory","10 pages, LaTeX, some cghanges in the text","Phys.Lett. B527 (2002) 1-8","10.1016/S0370-2693(01)01519-2",,"gr-qc",,"  We introduce a generalized gravitational conformal invariance in the context
of non-compactified 5D Kaluza-Klein theory. It is done by assuming the 4D
metric to be dependent on the extra non-compactified dimension. It is then
shown that the conformal invariance in 5D is broken by taking an absolute
cosmological scale $R_0$ over which the 4D metric is assumed to be dependent
weakly on the 5th dimension. This is equivalent to Deser's model for the
breakdown of the conformal invariance in 4D by taking a constant cosmological
mass term $\mu^2\sim R_0^{-2}$ in the theory. We set the scalar field to its
background cosmological value leading to Einstein equation with the
gravitational constant $G_N$ and a small cosmological constant. A dual Einstein
equation is also introduced in which the matter is coupled to the higher
dimensional geometry by the coupling $G_N^{-1}$. Relevant interpretations of
the results are also discussed.
","[{""version"":""v1"",""created"":""Sun, 12 Mar 2000 03:02:10 GMT""},{""version"":""v2"",""created"":""Thu, 23 Mar 2000 20:36:45 GMT""},{""version"":""v3"",""created"":""Sun, 17 Dec 2000 06:48:43 GMT""}]","2009-10-31"
"hep-ex/0003014","Rene A. Ong","Rene A. Ong","High Energy Particles from the Universe","24 pages, 11 PostScript figures. Invited talk, XIX International
  Symposium on Lepton and Photon Interactions at High Energies (Stanford,
  August 1999)","Int.J.Mod.Phys.A15S1:740-764,2000; eConf C990809:740-764,2000","10.1142/S0217751X00005395",,"hep-ex astro-ph",,"  The field of high energy particle astronomy is exciting and rapidly
developing. In the last few years, we have detected extragalactic sources of
intense TeV gamma radiation and individual cosmic ray particles with energies
exceeding 25 Joules. Understanding the workings of astrophysics under extreme
conditions is the primary goal of this field. Also important is the possibility
of using high energy particles from space to probe beyond the standard models
of particle physics and cosmology. This paper presents a review of high energy
particle astronomy using photons, cosmic rays, and neutrinos.
","[{""version"":""v1"",""created"":""Sun, 12 Mar 2000 00:03:43 GMT""}]","2011-04-15"
